"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612746","2018","00","Sindarius Thornwell","0","G","6-5","215","NOV 15, 1994","24","1","South Carolina","1628414"
"1610612746","2018","00","Shai Gilgeous-Alexander","2","G","6-6","181","JUL 12, 1998","20","R","Kentucky","1628983"
"1610612746","2018","00","JaMychal Green","4","F","6-9","227","JUN 21, 1990","29","4","Alabama","203210"
"1610612746","2018","00","Montrezl Harrell","5","F-C","6-8","240","JAN 26, 1994","25","3","Louisville","1626149"
"1610612746","2018","00","Danilo Gallinari","8","F","6-10","225","AUG 08, 1988","30","9"," ","201568"
"1610612746","2018","00","Tyrone Wallace","9","G","6-5","198","JUN 10, 1994","25","1","California","1627820"
"1610612746","2018","00","Jerome Robinson","10","G","6-5","190","FEB 22, 1997","22","R","Boston College","1629010"
"1610612746","2018","00","Johnathan Motley","15","F","6-10","230","MAY 04, 1995","24","1","Baylor","1628405"
"1610612746","2018","00","Garrett Temple","17","G-F","6-6","195","MAY 08, 1986","33","8","Louisiana State","202066"
"1610612746","2018","00","Rodney McGruder","19","F-G","6-4","200","JUL 29, 1991","27","2","Kansas State","203585"
"1610612746","2018","00","Landry Shamet","20","G","6-5","188","MAR 13, 1997","22","R","Wichita State","1629013"
"1610612746","2018","00","Patrick Beverley","21","G","6-1","185","JUL 12, 1988","30","6","Arkansas","201976"
"1610612746","2018","00","Wilson Chandler","22","F","6-9","225","MAY 10, 1987","32","10","DePaul","201163"
"1610612746","2018","00","Lou Williams","23","G","6-1","175","OCT 27, 1986","32","13","No College","101150"
"1610612746","2018","00","Angel Delgado","31","C","6-10","245","NOV 20, 1994","24","R","Seton Hall","1629116"
"1610612746","2018","00","Ivica Zubac","40","C","7-1","240","MAR 18, 1997","22","2"," ","1627826"
